,objectID,food_type,stars_count,reviews_count,neighborhood,phone_number,price_range,dining_style,name,address,area,city,country,image_url,mobile_reserve_url,payment_options,phone,postal_code,price,reserve_url,state,_geoloc
875,25696,Seafood,4.3,1619,Galveston,(409) 761-5500 e,$30 and under,Casual Elegant,Gaido's Seafood Restaurant,3900 Seawall Blvd.,Houston,Galveston,US,https://www.opentable.com/img/restimages/25696.jpg,http://mobile.opentable.com/opentable/?restId=25696,"['AMEX', 'Discover', 'MasterCard', 'Visa']",4097629625x4,77550,2,http://www.opentable.com/single.aspx?rid=25696,TX,"{'lat': 29.278644, 'lng': -94.805862}"
876,94588,Thai,4.7,247,Kemah / Seabrook,(281) 385-9975,$31 to $50,Fine Dining,Merlion Restaurant,1301 4th St,Houston,Seabrook,US,https://www.opentable.com/img/restimages/94588.jpg,http://mobile.opentable.com/opentable/?restId=94588,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'JCB', 'MasterCard', 'Visa']",2813859975,77586,3,http://www.opentable.com/single.aspx?rid=94588,TX,"{'lat': 29.559764, 'lng': -95.023371}"
877,18298,Steakhouse,4.5,2314,Galleria / Uptown,(713) 355-2600,$31 to $50,Fine Dining,Del Frisco's Double Eagle Steak House - Houston,5061 Westheimer Rd.,Houston,Houston,US,https://www.opentable.com/img/restimages/18298.jpg,http://mobile.opentable.com/opentable/?restId=18298,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7133552600x,77056,3,http://www.opentable.com/single.aspx?rid=18298,TX,"{'lat': 29.740639, 'lng': -95.463352}"
878,4548,American,3.9,100,University of Houston,(713) 743-2512,$30 and under,Casual Dining,Eric's-Univ of Houston-Hilton College,4800 Calhoun,Houston,Houston,US,https://www.opentable.com/img/restimages/4548.jpg,http://mobile.opentable.com/opentable/?restId=4548,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7137432512,77204,2,http://www.opentable.com/single.aspx?rid=4548,TX,"{'lat': 29.718526, 'lng': -95.341643}"
879,109186,Italian,4.2,60,Galveston,(409) 740-8605,$30 and under,Casual Elegant,Grotto - Galveston - San Luis Resort,5222 Seawall Blvd,Houston,Galveston,US,https://www.opentable.com/img/restimages/109186.jpg,http://mobile.opentable.com/opentable/?restId=109186,"['AMEX', 'Discover', 'MasterCard', 'Visa']",4097441500,77551,2,http://www.opentable.com/single.aspx?rid=109186,TX,"{'lat': 29.271743999999998, 'lng': -94.817762}"
880,3714,American,3.6,93,Galleria / Uptown,(713) 871-8177,$30 and under,Casual Elegant,NOE GRILL at the Omni Houston Hotel,4 Riverway,Houston,Houston,US,https://www.opentable.com/img/restimages/3714.jpg,http://mobile.opentable.com/opentable/?restId=3714,"['AMEX', 'Discover', 'MasterCard', 'Visa']",713-871-8177x,77056,2,http://www.opentable.com/single.aspx?rid=3714,TX,"{'lat': 29.7619, 'lng': -95.4609}"
881,15799,Steakhouse,4.6,1761,Sugar Land / Missouri City,(281) 565-2727,$31 to $50,Casual Elegant,Perry's Steakhouse & Grille - Sugar Land,2115 Town Square Place,Houston,Sugar Land,US,https://www.opentable.com/img/restimages/15799.jpg,http://mobile.opentable.com/opentable/?restId=15799,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",2815652727,77479,3,http://www.opentable.com/single.aspx?rid=15799,TX,"{'lat': 29.596502, 'lng': -95.623116}"
882,113011,Italian,3.7,82,League City,(281) 957-9262,$30 and under,Fine Dining,Claudio's Restaurant & Piano Bar,3202 Marina Bay Dr. Suite M,Houston,League City,US,https://www.opentable.com/img/restimages/113011.jpg,http://mobile.opentable.com/opentable/?restId=113011,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2819579262,77573,2,http://www.opentable.com/single.aspx?rid=113011,TX,"{'lat': 29.542824, 'lng': -95.055866}"
883,41329,Seafood,4.4,571,Galleria / Uptown,(713) 840-7190,$31 to $50,Casual Elegant,Willie G's - Post Oak,1605 Post Oak Blvd.,Houston,Houston,US,https://www.opentable.com/img/restimages/41329.jpg,http://mobile.opentable.com/opentable/?restId=41329,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7138407190,77056,3,http://www.opentable.com/single.aspx?rid=41329,TX,"{'lat': 29.751174, 'lng': -95.460297}"
884,97093,French,4.7,748,Galleria / Uptown,(832) 668-5808,$30 and under,Fine Dining,Etoile Cuisine Et Bar,1101 Uptown Park Blvd,Houston,Houston,US,https://www.opentable.com/img/restimages/97093.jpg,http://mobile.opentable.com/opentable/?restId=97093,"['AMEX', 'Discover', 'MasterCard', 'Visa']",8326685808x,77056,3,http://www.opentable.com/single.aspx?rid=97093,TX,"{'lat': 29.756779, 'lng': -95.457278}"
885,7231,American,4.1,744,Downtown,(713) 228-9502,$31 to $50,Casual Elegant,Bistro Lancaster @The Lancaster Hotel,701 Texas Ave,Houston,Houston,US,https://www.opentable.com/img/restimages/7231.jpg,http://mobile.opentable.com/opentable/?restId=7231,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7132289502x,77002,3,http://www.opentable.com/single.aspx?rid=7231,TX,"{'lat': 29.761488, 'lng': -95.365118}"
886,2972,American,4.3,315,Downtown,(713) 758-7534,$31 to $50,Fine Dining,Red & White Wine Bistro,Toyota Center,Houston,Houston,US,https://www.opentable.com/img/restimages/2972.jpg,http://mobile.opentable.com/opentable/?restId=2972,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7137587534,77002,3,http://www.opentable.com/single.aspx?rid=2972,TX,"{'lat': 29.75207, 'lng': -95.362318}"
887,30367,Seafood,4.3,275,Galveston,(409) 515-2145,$30 and under,Casual Elegant,Galvez Bar & Grill,2024 Seawall Boulevard,Houston,Galveston,US,https://www.opentable.com/img/restimages/30367.jpg,http://mobile.opentable.com/opentable/?restId=30367,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",4095152145x,77550,2,http://www.opentable.com/single.aspx?rid=30367,TX,"{'lat': 29.292511, 'lng': -94.785848}"
888,94390,Comfort Food,4.3,826,W. University / Med Center,(713) 568-2505,$31 to $50,Casual Dining,Lucille's,5512 La Branch Street,Houston,Houston,US,https://www.opentable.com/img/restimages/94390.jpg,http://mobile.opentable.com/opentable/?restId=94390,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7135682505,77004,3,http://www.opentable.com/single.aspx?rid=94390,TX,"{'lat': 29.723878, 'lng': -95.385158}"
889,107923,Steakhouse,4.4,498,The Woodlands,(832) 585-0794,$31 to $50,Casual Elegant,Morton's Grille - The Woodlands,25 Waterway Avenue,Houston,The Woodlands,US,https://www.opentable.com/img/restimages/107923.jpg,http://mobile.opentable.com/opentable/?restId=107923,"['AMEX', 'Discover', 'MasterCard', 'Visa']",8325850794x,77380,3,http://www.opentable.com/single.aspx?rid=107923,TX,"{'lat': 30.160823, 'lng': -95.459474}"
890,72328,International,4.5,335,Galleria / Uptown,(713) 963-8067,$31 to $50,Casual Elegant,51Fifteen Restaurant & Lounge,5115 Westheimer,Houston,Houston,US,https://www.opentable.com/img/restimages/72328.jpg,http://mobile.opentable.com/opentable/?restId=72328,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7139638067x,77056,3,http://www.opentable.com/single.aspx?rid=72328,TX,"{'lat': 29.740564, 'lng': -95.464558}"
891,100705,Tapas / Small Plates,4.7,191,Downtown,(832) 319-6674,$30 and under,Casual Dining,Andalucia Tapas Restaurant & Bar,1201 San Jacinto,Houston,Houston,US,https://www.opentable.com/img/restimages/100705.jpg,http://mobile.opentable.com/opentable/?restId=100705,"['AMEX', 'Discover', 'MasterCard', 'Visa']",832-319-6674x,77002,2,http://www.opentable.com/single.aspx?rid=100705,TX,"{'lat': 29.754209, 'lng': -95.36434}"
892,107914,Italian,4.4,285,The Woodlands,(281) 419-4252,$30 and under,Casual Elegant,Grotto - The Woodlands,9595 Six Pines,Houston,The Woodlands,US,https://www.opentable.com/img/restimages/107914.jpg,http://mobile.opentable.com/opentable/?restId=107914,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",2814194252x,77380,2,http://www.opentable.com/single.aspx?rid=107914,TX,"{'lat': 30.164673, 'lng': -95.466438}"
893,110485,Contemporary American,4.4,178,Westchase,(832) 200-0955,$31 to $50,Casual Elegant,J. Alexander's - Houston,11103 Westheimer Rd,Houston,Houston,US,https://www.opentable.com/img/restimages/110485.jpg,http://mobile.opentable.com/opentable/?restId=110485,"['AMEX', 'Discover', 'MasterCard', 'Visa']",8322000955x,77042,3,http://www.opentable.com/single.aspx?rid=110485,TX,"{'lat': 29.735336, 'lng': -95.572514}"
894,7296,Seafood,4.4,1659,Galleria / Uptown,(832) 487-8862,$31 to $50,Casual Elegant,Oceanaire Seafood Room - Houston,5061 Westheimer Rd Suite 8050,Houston,Houston,US,https://www.opentable.com/img/restimages/7296.jpg,http://mobile.opentable.com/opentable/?restId=7296,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",8324878862,77056,3,http://www.opentable.com/single.aspx?rid=7296,TX,"{'lat': 29.740662, 'lng': -95.462889}"
895,110017,Steakhouse,4.6,559,The Woodlands,(281) 292-2627,$31 to $50,Casual Elegant,Bob's Steak and Chop House - Woodlands,1700 Research Forest Drive,Houston,Shenandoah,US,https://www.opentable.com/img/restimages/110017.jpg,http://mobile.opentable.com/opentable/?restId=110017,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",281-292-2627x,77381,3,http://www.opentable.com/single.aspx?rid=110017,TX,"{'lat': 30.177128, 'lng': -95.461318}"
896,588,American,4.5,81,Galleria / Uptown,(713) 403-2631,$31 to $50,Casual Dining,The Remington,1919 Briar Oaks Lane,Houston,Houston,US,https://www.opentable.com/img/restimages/588.jpg,http://mobile.opentable.com/opentable/?restId=588,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'JCB', 'MasterCard', 'Visa']",7134032631x,77027,3,http://www.opentable.com/single.aspx?rid=588,TX,"{'lat': 29.748289, 'lng': -95.451064}"
897,105568,Brazilian Steakhouse,4.5,448,Spring Branch,(713) 730-3013,$31 to $50,Casual Elegant,Texas de Brazil - Houston,822 Town & Country Blvd (City Centre),Houston,Houston,US,https://www.opentable.com/img/restimages/105568.jpg,http://mobile.opentable.com/opentable/?restId=105568,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7137303013x,77024,3,http://www.opentable.com/single.aspx?rid=105568,TX,"{'lat': 29.781971, 'lng': -95.560863}"
898,27595,American,4.6,1703,Galleria / Uptown,(713) 355-1975,$31 to $50,Casual Elegant,Masraff's,1753 Post Oak Blvd,Houston,Houston,US,https://www.opentable.com/img/restimages/27595.jpg,http://mobile.opentable.com/opentable/?restId=27595,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7133551975x,77056,3,http://www.opentable.com/single.aspx?rid=27595,TX,"{'lat': 29.748753, 'lng': -95.461138}"
899,88174,Italian,4.6,452,The Woodlands,(281) 465-9555,$31 to $50,Casual Dining,Via Emilia - The Woodlands,10700 Kuykendahl Rd. Suite F,Houston,The Woodlands,US,https://www.opentable.com/img/restimages/88174.jpg,http://mobile.opentable.com/opentable/?restId=88174,"['AMEX', 'Diners Club', 'Discover', 'JCB', 'MasterCard', 'Visa']",2814659555,77381,2,http://www.opentable.com/single.aspx?rid=88174,TX,"{'lat': 30.176903, 'lng': -95.535194}"
900,5818,Italian,4.3,774,Downtown,(713) 276-4700,$30 and under,Casual Elegant,Quattro - Four Seasons Hotel - Houston,1300 Lamar Street,Houston,Houston,US,https://www.opentable.com/img/restimages/5818.jpg,http://mobile.opentable.com/opentable/?restId=5818,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7132764700x,77010,2,http://www.opentable.com/single.aspx?rid=5818,TX,"{'lat': 29.755, 'lng': -95.363}"
901,91855,Italian,4.7,169,River Oaks,(713) 807-1123,$31 to $50,Casual Dining,Divino Italian Restaurant,1830 West Alabama,Houston,Houston,US,https://www.opentable.com/img/restimages/91855.jpg,http://mobile.opentable.com/opentable/?restId=91855,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7138071123,77098,3,http://www.opentable.com/single.aspx?rid=91855,TX,"{'lat': 29.738854, 'lng': -95.405942}"
902,51655,Seafood,4.6,1336,River Oaks,(713) 874-1800,$31 to $50,Fine Dining,Eddie V's - West Ave,2800 Kirby Drive Suite A-100,Houston,Houston,US,https://www.opentable.com/img/restimages/51655.jpg,http://mobile.opentable.com/opentable/?restId=51655,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7138741800,77098,3,http://www.opentable.com/single.aspx?rid=51655,TX,"{'lat': 29.740878, 'lng': -95.418777}"
903,82522,Contemporary American,4.3,619,West Side,(713) 360-2000,$30 and under,Casual Dining,The Union Kitchen (Memorial Dr),12538 Memorial Dr,Houston,Houston,US,https://www.opentable.com/img/restimages/82522.jpg,http://mobile.opentable.com/opentable/?restId=82522,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7133602000x,77024,2,http://www.opentable.com/single.aspx?rid=82522,TX,"{'lat': 29.766338, 'lng': -95.552739}"
904,56761,Steakhouse,4.5,367,West Side,(281) 870-0807,$31 to $50,Fine Dining,Lynn's Steakhouse,955 Dairy Ashford,Houston,Houston,US,https://www.opentable.com/img/restimages/56761.jpg,http://mobile.opentable.com/opentable/?restId=56761,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",2818700807,77079,3,http://www.opentable.com/single.aspx?rid=56761,TX,"{'lat': 29.777596, 'lng': -95.606962}"
905,3913,Mexican / Southwestern,4.6,393,Upper Kirby / Shepherd Corridor,(713) 520-1738,$31 to $50,Casual Elegant,Armandos,2630 Westheimer,Houston,Houston,US,https://www.opentable.com/img/restimages/3913.jpg,http://mobile.opentable.com/opentable/?restId=3913,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",713-520-1738x,77098,3,http://www.opentable.com/single.aspx?rid=3913,TX,"{'lat': 29.742281, 'lng': -95.419175}"
906,15808,Steakhouse,4.5,2745,West Side,(832) 358-9000,$31 to $50,Casual Elegant,Perry's Steakhouse & Grille - Memorial City,9827 Katy Freeway,Houston,Houston,US,https://www.opentable.com/img/restimages/15808.jpg,http://mobile.opentable.com/opentable/?restId=15808,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",8323589000,77024,3,http://www.opentable.com/single.aspx?rid=15808,TX,"{'lat': 29.783847, 'lng': -95.536305}"
907,141961,South American,4.4,188,West Side,(832) 849-0097,$31 to $50,Casual Elegant,Sal y Pimienta Kitchen,818 Town & Country Blvd.,Houston,Houston,US,https://www.opentable.com/img/restimages/141961.jpg,http://mobile.opentable.com/opentable/?restId=141961,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",8328490097,77024,3,http://www.opentable.com/single.aspx?rid=141961,TX,"{'lat': 29.781521, 'lng': -95.560326}"
908,97408,Spanish,4.8,504,Bellaire,(713) 839-1005,$31 to $50,Casual Elegant,Costa Brava Bistro,5115 Bellaire Blvd,Houston,Bellaire,US,https://www.opentable.com/img/restimages/97408.jpg,http://mobile.opentable.com/opentable/?restId=97408,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7138391005x,77401,3,http://www.opentable.com/single.aspx?rid=97408,TX,"{'lat': 29.705495, 'lng': -95.468232}"
909,68236,Contemporary American,4.5,700,Heights / Washington,(713) 868-7930,$31 to $50,Casual Elegant,Glass Wall,933 Studewood,Houston,Houston,US,https://www.opentable.com/img/restimages/68236.jpg,http://mobile.opentable.com/opentable/?restId=68236,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7138687930,77008,3,http://www.opentable.com/single.aspx?rid=68236,TX,"{'lat': 29.788765, 'lng': -95.387824}"
910,25864,Seafood,4.8,1212,Galveston,(409) 762-3696,$31 to $50,Fine Dining,Rudy & Paco Restaurant & Bar,2028 Postoffice Street,Houston,Galveston,US,https://www.opentable.com/img/restimages/25864.jpg,http://mobile.opentable.com/opentable/?restId=25864,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",(409) 762-3696,77550,3,http://www.opentable.com/single.aspx?rid=25864,TX,"{'lat': 29.305428, 'lng': -94.790413}"
911,99355,Brazilian Steakhouse,4.0,112,Midtown / Montrose,(713) 395-1050,$31 to $50,Casual Elegant,Nelore Churrascaria Brazilian Steakhouse,4412 Montrose Blvd,Houston,Houston,US,https://www.opentable.com/img/restimages/99355.jpg,http://mobile.opentable.com/opentable/?restId=99355,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7133951050x,77006,3,http://www.opentable.com/single.aspx?rid=99355,TX,"{'lat': 29.733276, 'lng': -95.391486}"
912,90739,American,4.7,312,Midtown / Montrose,(713) 523-9958,$30 and under,Casual Elegant,Lucio's BYOB & Grill,905 Taft St,Houston,Houston,US,https://www.opentable.com/img/restimages/90739.jpg,http://mobile.opentable.com/opentable/?restId=90739,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7135239958x,77019,2,http://www.opentable.com/single.aspx?rid=90739,TX,"{'lat': 29.758349, 'lng': -95.385747}"
913,36754,Steak,4.2,1283,Downtown,(713) 658-9457,$31 to $50,Fine Dining,III Forks - Houston,1201 San Jacinto,Houston,Houston,US,https://www.opentable.com/img/restimages/36754.jpg,http://mobile.opentable.com/opentable/?restId=36754,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7136589457x,77002,3,http://www.opentable.com/single.aspx?rid=36754,TX,"{'lat': 29.754911, 'lng': -95.365224}"
914,139402,South African,4.4,65,Downtown,(818) 201-6979,$30 and under,Casual Dining,The Springbok,711 Main St.,Houston,Houston,US,https://www.opentable.com/img/restimages/139402.jpg,http://mobile.opentable.com/opentable/?restId=139402,"['AMEX', 'Discover', 'MasterCard', 'Visa']",8182016979,77002,2,http://www.opentable.com/single.aspx?rid=139402,TX,"{'lat': 29.758628, 'lng': -95.363135}"
915,116431,Greek,3.9,41,Galveston,(409) 766-1222,$30 and under,Casual Dining,Olympia Grill - Seawall,4908 Seawall Blvd.,Houston,Galveston,US,https://www.opentable.com/img/restimages/116431.jpg,http://mobile.opentable.com/opentable/?restId=116431,"['AMEX', 'Discover', 'MasterCard', 'Visa']",4097661222,77551,2,http://www.opentable.com/single.aspx?rid=116431,TX,"{'lat': 29.272656, 'lng': -94.815893}"
916,114319,Latin American,4.2,421,West Side,(713) 231-1352,$30 and under,Casual Elegant,Churrascos - Memorial City,947 Gessner,Houston,Houston,US,https://www.opentable.com/img/restimages/114319.jpg,http://mobile.opentable.com/opentable/?restId=114319,"['AMEX', 'Discover', 'Visa']",713-231-1352 x,77024,2,http://www.opentable.com/single.aspx?rid=114319,TX,"{'lat': 29.782685, 'lng': -95.544132}"
917,111559,American,4.4,338,Midtown / Montrose,(713) 528-9200,$30 and under,Casual Dining,MAX's Wine Dive Houston - Fairview St.,"214 Fairview St., Ste. 2",Houston,Houston,US,https://www.opentable.com/img/restimages/111559.jpg,http://mobile.opentable.com/opentable/?restId=111559,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7135289200x,77006,2,http://www.opentable.com/single.aspx?rid=111559,TX,"{'lat': 29.748418, 'lng': -95.385446}"
918,139840,Ethiopian,4.3,48,Galleria / Uptown,(713) 334-0000,$30 and under,Casual Dining,Lucy Ethiopian Restaurant & Lounge,6800 Southwest Fwy,Houston,Houston,US,https://www.opentable.com/img/restimages/139840.jpg,http://mobile.opentable.com/opentable/?restId=139840,"['AMEX', 'Discover', 'MasterCard', 'Visa']",8326920355,77074,2,http://www.opentable.com/single.aspx?rid=139840,TX,"{'lat': 29.71352, 'lng': -95.504406}"
919,94435,Contemporary American,4.4,545,Midtown / Montrose,(713) 524-6922,$30 and under,Casual Dining,Sparrow Bar + Cookshop,3701 Travis,Houston,Houston,US,https://www.opentable.com/img/restimages/94435.jpg,http://mobile.opentable.com/opentable/?restId=94435,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7135246922x,77002,2,http://www.opentable.com/single.aspx?rid=94435,TX,"{'lat': 29.738751, 'lng': -95.380503}"
920,102541,Seafood,4.3,317,The Woodlands,(281) 362-9696,$30 and under,Casual Dining,Landry's Seafood House - The Woodlands,1212 Lake Robbins Dr,Houston,The Woodlands,US,https://www.opentable.com/img/restimages/102541.jpg,http://mobile.opentable.com/opentable/?restId=102541,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",2813629696,77380-1159,2,http://www.opentable.com/single.aspx?rid=102541,TX,"{'lat': 30.161309, 'lng': -95.453964}"
921,2302,Contemporary American,4.3,2507,Downtown,(713) 278-4782,$31 to $50,Casual Elegant,Artista,"800 Bagby Street, Suite 400",Houston,Houston,US,https://www.opentable.com/img/restimages/2302.jpg,http://mobile.opentable.com/opentable/?restId=2302,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7132784782x,77002,3,http://www.opentable.com/single.aspx?rid=2302,TX,"{'lat': 29.761706, 'lng': -95.368733}"
922,87907,Brazilian Steakhouse,4.4,352,Stafford,(281) 277-9292,$31 to $50,Casual Elegant,Tradicao Brazilian Steakhouse - Southwest Houston,12000 Southwest Freeway,Houston,Stafford,US,https://www.opentable.com/img/restimages/87907.jpg,http://mobile.opentable.com/opentable/?restId=87907,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2812779292x,77477,3,http://www.opentable.com/single.aspx?rid=87907,TX,"{'lat': 29.648171, 'lng': -95.573021}"
923,29914,Steakhouse,4.5,2219,River Oaks,(713) 868-4444,$31 to $50,Fine Dining,Brenner's Steakhouse on the Bayou,1 Birdsall Street,Houston,Houston,US,https://www.opentable.com/img/restimages/29914.jpg,http://mobile.opentable.com/opentable/?restId=29914,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'JCB', 'MasterCard', 'Visa']",7138684444x,77007,3,http://www.opentable.com/single.aspx?rid=29914,TX,"{'lat': 29.759484, 'lng': -95.419578}"
924,109657,Fondue,4.6,182,Galleria / Uptown,(713) 532-5011,$31 to $50,Casual Elegant,The Melting Pot - Houston,6100 Westheimer Rd,Houston,Houston,US,https://www.opentable.com/img/restimages/109657.jpg,http://mobile.opentable.com/opentable/?restId=109657,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7135325011,77057,3,http://www.opentable.com/single.aspx?rid=109657,TX,"{'lat': 29.738684, 'lng': -95.490446}"
925,114553,American,4.0,387,Downtown,(713) 224-5299,$30 and under,Casual Dining,Sambuca Restaurant - Houston,909 Texas Ave.,Houston,Houston,US,https://www.opentable.com/img/restimages/114553.jpg,http://mobile.opentable.com/opentable/?restId=114553,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7132245299x,77002,2,http://www.opentable.com/single.aspx?rid=114553,TX,"{'lat': 29.760388, 'lng': -95.362804}"
926,39940,Steak,4.5,638,River Oaks,(713) 520-5959,$31 to $50,Fine Dining,Fleming's Steakhouse - Houston,2405 W Alabama Street,Houston,Houston,US,https://www.opentable.com/img/restimages/39940.jpg,http://mobile.opentable.com/opentable/?restId=39940,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7135205959,77098,3,http://www.opentable.com/single.aspx?rid=39940,TX,"{'lat': 29.738065, 'lng': -95.416944}"
927,92782,American,4.5,746,Midtown / Montrose,(713) 628-9020,$30 and under,Casual Dining,Provisions,807 Taft St.,Houston,Houston,US,https://www.opentable.com/img/restimages/92782.jpg,http://mobile.opentable.com/opentable/?restId=92782,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7136289020x,77019,2,http://www.opentable.com/single.aspx?rid=92782,TX,"{'lat': 29.758797, 'lng': -95.385644}"
928,109903,Wine Bar,4.6,47,The Woodlands,(832) 934-2675,$30 and under,Casual Dining,GenuWine Tasting Room,6503 FM 1488,Houston,Magnolia,US,https://www.opentable.com/img/restimages/109903.jpg,http://mobile.opentable.com/opentable/?restId=109903,"['AMEX', 'Discover', 'MasterCard', 'Visa']",8329342675x,77354,2,http://www.opentable.com/single.aspx?rid=109903,TX,"{'lat': 30.22224, 'lng': -95.564464}"
929,78586,Peruvian,4.2,459,Galleria / Uptown,(713) 229-8369,$30 and under,Casual Dining,Latin Bites,5709 Woodway Dr.,Houston,Houston,US,https://www.opentable.com/img/restimages/78586.jpg,http://mobile.opentable.com/opentable/?restId=78586,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7132298369x,77057,2,http://www.opentable.com/single.aspx?rid=78586,TX,"{'lat': 29.762949, 'lng': -95.478786}"
930,103408,Indian,4.2,31,Galleria / Uptown,(713) 783-2754,$30 and under,Casual Dining,London Sizzler,6690 Southwest Fwy,Houston,Houston,US,https://www.opentable.com/img/restimages/103408.jpg,http://mobile.opentable.com/opentable/?restId=103408,"['AMEX', 'MasterCard', 'Visa']",7137832754,77074,2,http://www.opentable.com/single.aspx?rid=103408,TX,"{'lat': 29.715581, 'lng': -95.501053}"
931,57847,Contemporary French,4.8,825,Kingwood / Humble / Atascocita,(281) 446-6717,$31 to $50,Casual Elegant,Chez Nous French Restaurant,217 South Avenue G,Houston,Humble,US,https://www.opentable.com/img/restimages/57847.jpg,http://mobile.opentable.com/opentable/?restId=57847,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2814466717x,77338,3,http://www.opentable.com/single.aspx?rid=57847,TX,"{'lat': 29.995073, 'lng': -95.260047}"
932,106447,Contemporary French,4.4,219,Midtown / Montrose,(713) 360-6313,$31 to $50,Fine Dining,L'Olivier Houston,240 Westheimer Road,Houston,Houston,US,https://www.opentable.com/img/restimages/106447.jpg,http://mobile.opentable.com/opentable/?restId=106447,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7133606313,77006,3,http://www.opentable.com/single.aspx?rid=106447,TX,"{'lat': 29.744835, 'lng': -95.384577}"
933,85966,American,4.3,15,Downtown,(713) 739-6550,$30 and under,Casual Elegant,The 43rd Restaurant & Lounge,1415 Louisiana,Houston,Houston,US,https://www.opentable.com/img/restimages/85966.jpg,http://mobile.opentable.com/opentable/?restId=85966,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'JCB', 'MasterCard', 'Visa']",7137396550,77002,3,http://www.opentable.com/single.aspx?rid=85966,TX,"{'lat': 29.754765, 'lng': -95.369859}"
934,147448,Comfort Food,4.6,523,Upper Kirby / Shepherd Corridor,(713) 728-6410,$31 to $50,Casual Elegant,Grace's,3111 Kirby Drive Houston,Houston,Houston,US,https://www.opentable.com/img/restimages/147448.jpg,http://mobile.opentable.com/opentable/?restId=147448,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7137286410,77098,3,http://www.opentable.com/single.aspx?rid=147448,TX,"{'lat': 29.736955, 'lng': -95.418715}"
935,22879,Contemporary American,4.6,822,River Oaks,(713) 572-8600,$31 to $50,Casual Elegant,Frank's Americana Revival,3736 Westheimer,Houston,Houston,US,https://www.opentable.com/img/restimages/22879.jpg,http://mobile.opentable.com/opentable/?restId=22879,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7135728600x,77027,3,http://www.opentable.com/single.aspx?rid=22879,TX,"{'lat': 29.74216, 'lng': -95.44}"
936,52021,American,4.3,920,Galleria / Uptown,(713) 640-5416,$31 to $50,Casual Elegant,Up Restaurant,3995 Westheimer Road,Houston,Houston,US,https://www.opentable.com/img/restimages/52021.jpg,http://mobile.opentable.com/opentable/?restId=52021,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Pay with OpenTable', 'Visa']",7136405416x,77027,3,http://www.opentable.com/single.aspx?rid=52021,TX,"{'lat': 29.741667, 'lng': -95.445413}"
